from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5821849;5785643;263;18427;180;156;39949;37;17473
5821850;5785643;267;18687;180;162;34337;39;18367
5821851;5785643;272;19038;176;152;39000;38;18226
5821852;5785643;283;19805;168;149;39188;38;18314
5821853;5785643;284;19851;168;149;39565;37;15799
5821854;5785643;286;20000;168;148;39439;38;15835
5821855;5785643;292;20429;176;158;39052;39;16837
5821856;5785643;291;20349;177;158;38179;39;16443
5821857;5785643;294;20607;174;155;38843;38;16294
5821858;5785643;293;20544;170;151;38408;40;16139
5821859;5785643;293;20538;165;149;38474;40;16155
5821860;5785643;298;20864;165;148;38635;42;16561
5821861;5785643;302;21147;168;150;39476;41;17634
5821862;5785643;307;21490;168;150;39842;43;17801
5821863;5785643;310;21715;168;152;39970;43;18126
5821864;5785643;314;21990;174;156;39674;42;18250
5821865;5785643;318;22236;174;152;40679;43;18555
5821866;5785643;321;22498;174;154;40762;43;20559
5821867;5785643;326;22796;179;154;41201;42;20344
5823649;5785643;362;25316;268;196;42534;71;37687
5823650;5785643;313;21928;231;204;42426;70;37631
5823651;5785643;296;20731;219;187;41229;68;37172
5823652;5785643;298;20871;219;189;41369;72;37542
5823653;5785643;-1;-1;-1;-1;-1;71;36384
5823654;5785643;282;19772;207;170;38954;67;35963
5823655;5785643;279;19549;201;167;38731;65;35340
5823656;5785643;278;19491;195;161;38763;71;35501
5823657;5785643;274;19163;183;154;38408;67;35352
5823658;5785643;275;19276;189;158;38996;69;35917
5823659;5785643;262;18364;213;181;40798;67;35110
5823660;5785643;263;18415;213;182;40849;69;35380
5823661;5785643;259;18102;213;181;40810;68;35013
5823662;5785643;262;18323;213;184;41032;71;35537
5823663;5785643;-1;-1;-1;-1;-1;71;33898
5823664;5785643;-1;-1;-1;-1;-1;67;33318
5823665;5785643;247;17290;216;200;53178;63;32803
5823666;5785643;248;17353;213;197;52993;66;32815
5823667;5785643;259;18107;213;196;52927;63;32258
5823668;5785643;258;18070;211;196;52890;65;32715
5823669;5785643;262;18340;216;200;53160;68;32899
5823681;5785643;195;13635;196;171;33211;38;17475
5823682;5785643;-1;-1;-1;-1;-1;38;17475
5823683;5785643;-1;-1;-1;-1;-1;44;17862
5823684;5785643;-1;-1;-1;-1;-1;40;17153
5823685;5785643;166;11643;144;132;25679;37;16961
5823686;5785643;165;11584;142;131;25620;39;16862
5823687;5785643;147;10298;135;120;33720;36;16799
5823688;5785643;145;10170;135;118;33592;36;16735
5823689;5785643;146;10187;131;118;33610;34;16140
5823690;5785643;134;9415;121;107;28287;34;16085
5823691;5785643;137;9582;129;110;9586;36;16859
5823692;5785643;156;10941;141;129;25257;36;16669
5823693;5785643;154;10793;135;123;11373;32;14414
5823694;5785643;154;10808;137;123;11388;35;14332
5823695;5785643;-1;-1;-1;-1;-1;36;13604
5823696;5785643;-1;-1;-1;-1;-1;33;13243
5823697;5785643;128;8936;107;89;9020;28;11779
5823698;5785643;127;8909;107;88;8993;30;12045
5823699;5785643;101;7039;98;83;9755;26;10878
5823700;5785643;98;6858;93;80;9575;26;10715
5823701;5785643;92;6452;90;75;9169;26;10355
5823702;5785643;92;6458;90;75;9174;25;9795
5823703;5785643;93;6529;89;74;9811;24;9233
5823704;5785643;105;7351;99;78;10059;23;8830
5823705;5785643;110;7711;103;83;10420;25;8948
5823706;5785643;130;9077;113;92;11741;28;11448
5823707;5785643;131;9147;113;93;11811;30;11864
5823708;5785643;135;9425;113;96;12088;30;12091
5823709;5785643;130;9130;113;92;11794;30;11696
5823710;5785643;142;9915;119;102;12685;32;12363
5823711;5785643;144;10073;125;104;12842;31;12745
5823712;5785643;145;10177;120;100;12943;32;12742
5823713;5785643;150;10532;124;105;13298;31;12989
5823714;5785643;161;11261;136;117;13993;33;13291
5823715;5785643;154;10763;134;110;13495;33;13352
5823741;5785643;258;18079;176;151;39601;35;17268
5823742;5785643;258;18062;171;148;39060;35;17227
5823743;5785643;263;18387;171;149;39135;36;17406
5823744;5785643;271;18964;174;151;38929;36;17649
5823745;5785643;272;19030;168;147;38648;36;17766
5823746;5785643;276;19330;168;147;39083;37;18095
5823747;5785643;281;19658;168;147;39061;38;15890
5823748;5785643;286;20038;170;152;39424;40;16591
5823749;5785643;293;20490;174;156;38882;38;16251
5823750;5785643;294;20600;170;152;37785;38;16385
5823751;5785643;300;20966;163;148;37547;41;16854
5823752;5785643;298;20828;168;150;38113;42;17319
5823753;5785643;297;20792;163;145;37993;39;16903
5823754;5785643;302;21122;163;149;39397;40;17204
5823755;5785643;303;21220;168;150;39471;41;17571
5823756;5785643;307;21475;168;150;39869;41;17864
5823757;5785643;310;21730;168;152;39990;43;18089
5823758;5785643;314;22011;174;156;40266;43;18359
5823759;5785643;318;22285;174;153;40749;43;18653
5823760;5785643;321;22505;174;154;40768;43;20609
5823761;5785643;326;22819;174;155;41234;42;20217
5823762;5785643;330;23119;174;156;41729;44;20962
5823763;5785643;338;23685;180;158;41894;44;20998
5823764;5785643;343;24029;186;161;42376;46;21642
5823765;5785643;354;24760;189;158;42760;46;22164
5823766;5785643;352;24667;183;157;42667;47;22171
5823767;5785643;353;24717;182;161;42864;51;22517
5825540;5785643;366;25621;268;200;42838;75;37955
5825541;5785643;312;21836;231;203;42334;72;37741
5825542;5785643;311;21737;231;201;42235;70;37951
5825543;5785643;300;21025;219;191;41523;69;37686
5825544;5785643;301;21070;219;192;41568;72;37682
5825545;5785643;-1;-1;-1;-1;-1;74;37816
5825546;5785643;286;20009;207;174;39191;67;35506
5825547;5785643;283;19822;207;171;39004;64;35185
5825548;5785643;283;19801;195;161;38324;65;35095
5825549;5785643;278;19428;183;155;38204;66;35169
5825550;5785643;279;19552;183;156;38293;68;35179
5825551;5785643;269;18800;219;187;41234;67;35157
5825552;5785643;265;18534;213;183;40968;70;35576
5825553;5785643;266;18631;219;189;41340;68;35438
5825554;5785643;263;18422;213;186;41130;70;35536
5825555;5785643;267;18687;219;189;41395;74;35785
5825556;5785643;-1;-1;-1;-1;-1;69;33429
5825557;5785643;252;17642;216;199;53121;65;32843
5825558;5785643;251;17578;209;193;52693;64;32448
5825559;5785643;255;17827;209;192;52648;63;32294
5825560;5785643;258;18030;211;195;52850;66;32536
5825561;5785643;257;18020;211;195;52840;63;32067
5825562;5785643;-1;-1;-1;-1;-1;63;32260
5825563;5785643;-1;-1;-1;-1;-1;65;32457
5825573;5785643;198;13850;198;174;33426;44;17896
5825574;5785643;-1;-1;-1;-1;-1;43;17871
5825575;5785643;-1;-1;-1;-1;-1;41;17624
5825576;5785643;-1;-1;-1;-1;-1;40;17178
5825577;5785643;164;11479;142;130;25515;37;16691
5825578;5785643;161;11270;141;127;25306;38;16633
5825579;5785643;150;10499;134;122;33921;36;17117
5825580;5785643;150;10524;134;123;33947;37;16160
5825581;5785643;150;10514;131;123;33936;34;15981
5825582;5785643;148;10389;129;119;12132;33;15696
5825583;5785643;141;9860;133;114;9864;37;17460
5825584;5785643;152;10650;133;123;12393;32;14711
5825585;5785643;157;10967;140;129;25283;35;14623
5825586;5785643;-1;-1;-1;-1;-1;37;14473
5825587;5785643;-1;-1;-1;-1;-1;35;12826
5825588;5785643;-1;-1;-1;-1;-1;32;12065
5825589;5785643;125;8721;105;86;8804;28;11576
5825590;5785643;123;8614;100;84;8697;29;11553
5825591;5785643;101;7069;98;83;9786;28;11337
5825592;5785643;102;7110;99;84;9826;27;10976
5825593;5785643;95;6674;92;78;9390;28;10684
5825594;5785643;96;6739;91;72;9670;24;9742
5825595;5785643;100;7013;95;73;9722;23;9206
5825596;5785643;104;7249;98;76;9957;26;9438
5825597;5785643;124;8647;105;85;11310;28;11047
5825598;5785643;125;8757;109;87;11420;30;11447
5825599;5785643;131;9154;113;93;11818;28;11019
5825600;5785643;125;8750;109;87;11413;29;11361
5825601;5785643;129;9023;113;91;11687;29;11730
5825602;5785643;138;9661;112;98;12430;32;12241
5825603;5785643;144;10059;120;99;12824;32;12805
5825604;5785643;142;9908;112;97;12673;32;12548
5825605;5785643;148;10346;125;103;13115;31;12722
5825606;5785643;165;11535;138;109;14267;32;12913
5825607;5785643;150;10523;125;105;13292;33;13148
5825608;5785643;166;11635;139;110;14367;34;13645
5825633;5785643;268;18751;180;153;39197;34;16695
5825634;5785643;264;18446;171;149;38912;34;16836
5825635;5785643;264;18453;170;149;38882;35;17225
5825636;5785643;267;18664;168;148;38496;35;17428
5825637;5785643;275;19278;168;149;38462;37;17730
5825638;5785643;278;19489;168;149;38355;38;17915
5825639;5785643;282;19762;165;149;38038;38;18351
5825640;5785643;288;20138;163;148;37839;38;16560
5825641;5785643;291;20376;163;147;37434;41;16550
5825642;5785643;294;20569;163;146;37371;42;16985
5825643;5785643;300;20969;162;145;37274;40;16771
5825644;5785643;302;21166;163;148;37688;41;17527
5825645;5785643;301;21073;162;145;37770;39;17013
5825646;5785643;303;21226;163;149;38036;41;17257
5825647;5785643;307;21466;174;153;39717;45;17753
5825648;5785643;310;21716;174;156;40274;43;18356
5825649;5785643;313;21902;174;154;40161;43;18422
5825650;5785643;329;23023;177;164;42780;42;20442
5825651;5785643;323;22581;176;158;41045;44;18884
5825652;5785643;325;22717;182;162;41181;44;18935
5825653;5785643;329;23030;174;153;41392;42;20684
5825654;5785643;333;23294;172;152;41455;43;20705
5825655;5785643;336;23499;174;154;41910;44;21030
5825656;5785643;340;23806;179;156;42056;44;21302
5825657;5785643;346;24194;183;155;42253;45;21680
5825658;5785643;349;24428;183;156;42629;49;22251
5827432;5785643;315;22022;231;205;42520;75;38255
5827433;5785643;313;21882;231;203;42381;71;38011
5827434;5785643;307;21495;231;198;41993;69;37881
5827435;5785643;308;21548;225;196;40730;70;37756
5827436;5785643;305;21354;219;193;40536;73;37774
5827437;5785643;303;21212;219;191;40394;74;37829
5827438;5785643;291;20358;207;179;39540;67;35443
5827439;5785643;287;20064;207;174;39246;63;34601
5827440;5785643;288;20168;195;165;38562;64;34740
5827441;5785643;281;19690;183;154;37930;65;34725
5827442;5785643;285;19959;189;157;38203;67;35112
5827443;5785643;271;18996;219;190;41430;68;35755
5827444;5785643;268;18792;219;187;41226;71;35793
5827445;5785643;269;18798;219;191;41507;68;35464
5827446;5785643;267;18678;219;189;41387;71;35823
5827447;5785643;271;18948;219;193;41657;74;36072
5827448;5785643;-1;-1;-1;-1;-1;67;32474
5827449;5785643;-1;-1;-1;-1;-1;64;32276
5827450;5785643;255;17823;209;192;52643;63;32270
5827451;5785643;250;17533;209;188;52353;63;32050
5827452;5785643;252;17666;209;190;52487;64;32177
5827453;5785643;256;17908;209;193;52728;62;32218
5827454;5785643;-1;-1;-1;-1;-1;63;32147
5827455;5785643;-1;-1;-1;-1;-1;63;32265
5827456;5785643;-1;-1;-1;-1;-1;63;32390
5827457;5785643;211;14748;202;177;53033;64;32371
5827464;5785643;-1;-1;-1;-1;-1;44;18321
5827465;5785643;-1;-1;-1;-1;-1;41;17691
5827466;5785643;-1;-1;-1;-1;-1;40;17635
5827467;5785643;-1;-1;-1;-1;-1;39;17440
5827468;5785643;168;11768;147;134;25804;37;16986
5827469;5785643;163;11418;141;129;25454;38;16787
5827470;5785643;161;11305;141;127;25341;37;16474
5827471;5785643;156;10896;134;122;24932;36;16159
5827472;5785643;153;10675;129;118;24711;36;15952
5827473;5785643;157;11009;134;120;12184;36;15689
5827474;5785643;145;10166;128;116;11909;33;15627
5827475;5785643;140;9794;123;113;11702;35;16871
5827476;5785643;149;10443;131;120;12186;35;15026
5827477;5785643;154;10769;137;125;12512;37;15065
5827478;5785643;-1;-1;-1;-1;-1;36;14611
5827479;5785643;-1;-1;-1;-1;-1;33;12719
5827480;5785643;-1;-1;-1;-1;-1;30;11952
5827481;5785643;123;8624;100;84;8707;28;11583
5827482;5785643;119;8337;100;80;8421;28;11352
5827483;5785643;117;8162;100;78;8246;28;11278
5827484;5785643;118;8229;100;84;8657;27;10907
5827485;5785643;99;6942;94;78;7613;27;10582
5827486;5785643;100;7021;95;73;9730;25;9850
5827487;5785643;99;6933;92;72;9642;25;9502
5827488;5785643;105;7349;99;78;10058;24;9304
5827489;5785643;121;8483;105;83;11146;28;11080
5827490;5785643;119;8330;103;81;10993;27;10725
5827491;5785643;120;8365;103;81;11029;28;10948
5827492;5785643;123;8626;105;85;11289;29;11164
5827493;5785643;136;9555;112;96;12324;31;12196
5827494;5785643;133;9338;111;93;12108;30;11817
5827495;5785643;140;9776;112;95;12541;30;11809
5827496;5785643;138;9633;112;93;12398;32;12292
5827497;5785643;145;10171;120;100;12939;32;12739
5827498;5785643;145;10183;120;101;12951;32;12750
5827499;5785643;147;10287;120;102;13055;34;13050
5827500;5785643;151;10536;125;106;13304;34;13790
5827501;5785643;-1;-1;-1;-1;-1;37;14097
5827526;5785643;270;18919;180;154;39238;35;17069
5827527;5785643;268;18746;176;149;38946;35;17220
5827528;5785643;271;18949;168;149;38405;36;17392
5827529;5785643;274;19146;167;146;38250;36;17553
5827530;5785643;277;19421;165;146;38069;37;17871
5827531;5785643;281;19672;165;146;37761;38;18153
5827532;5785643;285;19959;163;145;37537;38;18415
5827533;5785643;289;20234;162;143;37165;42;19067
5827534;5785643;295;20638;157;141;37046;40;17065
5827535;5785643;298;20889;157;141;37030;43;16998
5827536;5785643;301;21103;162;144;37256;40;17328
5827537;5785643;306;21426;163;147;37676;41;17342
5827538;5785643;309;21623;170;152;37774;44;18331
5827539;5785643;310;21715;174;156;38048;46;18712
5827540;5785643;313;21877;177;159;38300;44;18797
5827541;5785643;317;22170;176;158;40430;42;18526
5827542;5785643;324;22701;177;159;39837;45;19400
5827543;5785643;334;23365;179;161;42542;46;19788
5827544;5785643;327;22887;177;163;42668;44;19119
5827545;5785643;332;23267;174;153;41427;42;20688
5827546;5785643;335;23470;174;155;41693;45;21122
5827547;5785643;342;23927;179;156;42050;45;21072
5827548;5785643;343;24002;179;157;42125;44;21374
5827549;5785643;346;24212;183;156;42340;48;21863
5829322;5785643;326;22802;237;213;41984;68;37803
5829323;5785643;317;22192;231;205;41374;73;38176
5829324;5785643;313;21934;231;201;41115;73;38123
5829325;5785643;312;21836;231;200;41018;73;37935
5829326;5785643;305;21382;219;193;40564;68;37494
5829327;5785643;300;20969;219;187;40150;74;37822
5829328;5785643;298;20884;213;186;40066;65;34639
5829329;5785643;293;20497;195;164;38245;64;34544
5829330;5785643;291;20352;183;156;37829;63;34532
5829331;5785643;286;20038;183;154;37684;66;34539
5829332;5785643;286;19997;189;158;38241;66;34918
5829333;5785643;275;19218;217;193;41652;69;36060
5829334;5785643;274;19155;217;192;41589;71;36481
5829335;5785643;282;19757;217;192;37608;72;36664
5829336;5785643;270;18877;219;192;41586;72;35914
5829337;5785643;-1;-1;-1;-1;-1;74;36072
5829338;5785643;-1;-1;-1;-1;-1;64;32282
5829339;5785643;-1;-1;-1;-1;-1;63;32189
5829340;5785643;-1;-1;-1;-1;-1;63;32122
5829341;5785643;248;17359;206;186;52180;62;31863
5829342;5785643;251;17604;209;189;52424;63;32138
5829343;5785643;255;17868;209;193;52688;63;32257
5829344;5785643;225;15751;202;175;52020;62;31795
5829345;5785643;218;15257;202;177;52859;62;32014
5829346;5785643;216;15132;202;175;52733;61;31906
5829347;5785643;209;14612;202;175;52897;61;31979
5829348;5785643;205;14335;199;172;52708;64;32273
5829349;5785643;204;14302;199;177;53043;67;32638
5829353;5785643;215;15033;211;195;54287;40;19116
5829354;5785643;-1;-1;-1;-1;-1;46;19545
5829355;5785643;-1;-1;-1;-1;-1;40;17882
5829356;5785643;178;12465;155;133;27962;38;17524
5829357;5785643;172;12072;149;135;28086;37;17305
5829358;5785643;168;11793;147;134;25829;37;17025
5829359;5785643;170;11881;150;142;35303;39;17295
5829360;5785643;173;12092;152;145;35514;41;16713
5829361;5785643;158;11084;139;124;25120;38;16302
5829362;5785643;157;10996;131;118;12050;35;15771
5829363;5785643;156;10902;126;115;24336;34;15493
5829364;5785643;147;10282;124;116;24389;34;15266
5829365;5785643;143;10041;123;110;11447;36;15619
5829366;5785643;148;10337;129;119;12079;36;15291
5829367;5785643;-1;-1;-1;-1;-1;38;15147
5829368;5785643;-1;-1;-1;-1;-1;33;12676
5829369;5785643;-1;-1;-1;-1;-1;30;12478
5829370;5785643;128;8974;107;89;9058;29;12355
5829371;5785643;124;8715;105;86;8798;30;11803
5829372;5785643;119;8364;100;84;10598;28;11437
5829373;5785643;113;7918;100;80;8394;28;11029
5829374;5785643;113;7897;100;80;8021;26;10595
5829375;5785643;103;7212;96;74;7383;26;10235
5829376;5785643;104;7287;95;74;10253;25;9800
5829377;5785643;102;7147;94;71;10013;25;9826
5829378;5785643;107;7462;97;72;10410;25;9997
5829379;5785643;110;7711;98;72;10374;27;10333
5829380;5785643;114;7999;100;76;10663;27;10560
5829381;5785643;120;8368;103;81;11031;29;10943
5829382;5785643;122;8531;104;84;11194;30;11277
5829383;5785643;136;9487;112;95;12256;28;11234
5829384;5785643;128;8938;111;90;11867;30;11727
5829385;5785643;131;9158;111;91;11944;29;11723
5829386;5785643;134;9410;111;90;12192;29;11959
5829387;5785643;138;9681;112;93;12446;31;12290
5829388;5785643;143;9984;114;98;12752;31;12583
5829389;5785643;148;10368;125;103;13137;34;13100
5829390;5785643;152;10645;125;107;13414;38;14132
5829391;5785643;-1;-1;-1;-1;-1;39;14233
5829417;5785643;281;19673;180;163;39898;36;17304
5829418;5785643;274;19155;180;155;39355;36;17618
5829419;5785643;277;19363;168;148;38221;37;17924
5829420;5785643;281;19660;165;149;38297;37;18107
5829421;5785643;284;19883;163;147;37645;38;18316
5829422;5785643;286;20037;162;147;37450;38;18461
5829423;5785643;288;20161;157;140;36951;39;18627
5829424;5785643;294;20572;157;137;36764;40;19057
5829425;5785643;297;20819;157;139;36864;40;17348
5829426;5785643;301;21047;162;142;37092;42;17778
5829427;5785643;304;21298;163;146;37343;42;17916
5829428;5785643;308;21565;163;149;37610;42;18222
5829429;5785643;312;21861;174;157;38927;43;18566
5829430;5785643;316;22114;177;157;38159;44;18774
5829431;5785643;319;22340;177;160;38385;44;19192
5829432;5785643;323;22588;177;157;39724;45;19328
5829433;5785643;330;23070;177;156;42201;46;19946
5829434;5785643;333;23324;177;159;42455;46;22582
5829435;5785643;336;23509;171;150;41172;44;21007
5829436;5785643;339;23734;177;162;42033;46;21401
5829437;5785643;342;23962;177;165;42262;45;21518
5829438;5785643;344;24108;185;158;42231;47;21710
5829439;5785643;350;24473;195;162;42601;50;22079
5831210;5785643;330;23097;243;218;42279;62;34481
5831211;5785643;322;22555;231;210;41737;62;34481
5831212;5785643;319;22364;231;207;41546;68;37803
5831213;5785643;322;22517;231;209;41699;68;37803
5831214;5785643;-1;-1;-1;-1;-1;68;37558
5831215;5785643;-1;-1;-1;-1;-1;63;34032
5831216;5785643;299;20929;219;187;40111;69;34369
5831217;5785643;295;20684;213;183;39865;66;34701
5831218;5785643;295;20650;195;163;38145;63;34395
5831219;5785643;290;20282;183;155;37759;63;34130
5831220;5785643;290;20298;183;155;37736;66;34306
5831221;5785643;-1;-1;-1;-1;-1;67;34978
5831222;5785643;277;19379;217;191;37552;70;36103
5831223;5785643;278;19473;214;187;37245;70;36458
5831224;5785643;281;19660;217;191;37510;74;36773
5831225;5785643;-1;-1;-1;-1;-1;68;35610
5831226;5785643;-1;-1;-1;-1;-1;74;36072
5831227;5785643;-1;-1;-1;-1;-1;64;32281
5831228;5785643;-1;-1;-1;-1;-1;62;32088
5831229;5785643;247;17307;206;185;52127;61;31899
5831230;5785643;244;17099;206;182;51919;61;31578
5831231;5785643;245;17182;206;183;52002;62;31614
5831232;5785643;242;16968;204;180;51789;61;31403
5831233;5785643;222;15511;202;172;51780;60;31396
5831234;5785643;216;15154;202;174;51925;61;31665
5831235;5785643;213;14921;202;172;52522;61;31919
5831236;5785643;213;14882;202;172;52483;62;31921
