from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5863211;5785642;320;22385;159;145;32846;55;22626
5863212;5785642;322;22516;161;140;36919;51;23518
5863213;5785642;326;22822;156;137;36674;51;23284
5863214;5785642;321;22474;155;132;36298;52;23081
5863215;5785642;324;22683;156;132;36002;52;23139
5863216;5785642;343;23982;166;141;35692;52;23017
5863217;5785642;340;23829;164;138;35539;51;24048
5863218;5785642;334;23387;156;132;35098;51;23818
5863219;5785642;333;23308;150;128;34781;51;23763
5863220;5785642;341;23869;164;144;37312;53;23976
5863221;5785642;346;24204;167;145;37407;50;31751
5863222;5785642;351;24591;160;133;36557;52;32257
5863223;5785642;351;24563;160;134;36663;57;32916
5863224;5785642;354;24799;166;138;36899;61;33192
5863225;5785642;361;25285;167;145;37385;54;32992
5863226;5785642;368;25779;173;160;41026;56;33213
5863227;5785642;373;26114;176;158;51999;58;33700
5863228;5785642;377;26396;176;162;52282;60;33892
5863229;5785642;382;26723;181;167;52609;59;35894
5863230;5785642;394;27592;195;170;40189;59;35894
5863231;5785642;393;27484;197;170;40171;60;36054
5863232;5785642;-1;-1;-1;-1;-1;60;36054
5863233;5785642;406;28404;204;185;55634;62;35155
5863234;5785642;404;28304;202;176;45556;62;35155
5863235;5785642;409;28644;204;188;55874;62;35155
5863236;5785642;-1;-1;-1;-1;-1;62;35537
5864955;5785642;481;33665;214;192;53577;67;44569
5864956;5785642;483;33842;214;193;53651;73;45027
5864957;5785642;-1;-1;-1;-1;-1;70;44650
5864958;5785642;-1;-1;-1;-1;-1;70;44584
5864959;5785642;537;37594;214;194;53181;70;44854
5864960;5785642;538;37689;214;196;53276;71;44970
5864961;5785642;479;33560;224;187;50012;77;42618
5864962;5785642;-1;-1;-1;-1;-1;71;41002
5864963;5785642;478;33431;214;172;48298;68;40230
5864964;5785642;474;33174;214;168;47526;69;40041
5864965;5785642;470;32891;219;179;47852;71;40179
5864966;5785642;471;32972;219;180;47933;72;39914
5864967;5785642;470;32865;219;179;47826;66;39463
5864968;5785642;464;32448;224;184;48203;65;38248
5864969;5785642;468;32759;224;189;48514;65;38494
5864970;5785642;475;33221;228;195;48925;65;38606
5864971;5785642;463;32384;233;200;48281;65;38606
5864972;5785642;457;31990;228;194;47886;64;38066
5864973;5785642;460;32175;233;197;48072;65;38148
5864974;5785642;-1;-1;-1;-1;-1;62;37206
5864975;5785642;-1;-1;-1;-1;-1;62;37206
5864976;5785642;-1;-1;-1;-1;-1;61;36935
5864977;5785642;462;32338;254;223;48460;68;37412
5864978;5785642;467;32705;257;228;48828;72;40205
5864979;5785642;476;33328;261;237;49451;70;40365
5864980;5785642;467;32692;257;228;48814;72;40512
5864981;5785642;463;32429;257;224;48552;73;40769
5864982;5785642;465;32543;257;226;48666;74;40795
5864983;5785642;-1;-1;-1;-1;-1;71;40735
5864984;5785642;342;23931;219;191;38267;57;33027
5864985;5785642;334;23404;220;201;38947;55;32937
5864986;5785642;329;23060;215;202;39027;58;33382
5864987;5785642;331;23147;217;206;39322;58;30450
5864988;5785642;317;22220;203;188;36249;56;30081
5864989;5785642;320;22372;203;185;36041;57;29954
5864990;5785642;315;22079;200;179;35650;56;29519
5864991;5785642;312;21868;200;176;35439;56;29297
5864992;5785642;310;21723;198;174;35294;54;28908
5864993;5785642;299;20917;198;171;35078;57;29130
5864994;5785642;301;21073;200;176;35398;59;29310
5864995;5785642;-1;-1;-1;-1;-1;53;27770
5864996;5785642;278;19464;179;151;33099;52;28149
5864997;5785642;275;19239;173;148;32874;54;28181
5864998;5785642;276;19290;179;150;33037;54;27475
5864999;5785642;-1;-1;-1;-1;-1;53;26978
5865000;5785642;-1;-1;-1;-1;-1;52;26736
5865001;5785642;265;18573;193;162;31714;49;25905
5865002;5785642;264;18460;191;160;31601;48;25398
5865003;5785642;260;18176;191;156;31317;51;25802
5865004;5785642;256;17915;170;149;30486;47;24626
5865005;5785642;252;17667;168;145;30239;47;24456
5865006;5785642;254;17791;166;144;30148;47;24011
5865007;5785642;259;18130;166;142;29381;46;23722
5865008;5785642;257;18011;166;137;29020;47;23277
5865009;5785642;261;18247;166;137;28779;43;23005
5865010;5785642;266;18618;166;141;29067;44;23068
5865011;5785642;276;19333;166;142;28465;43;22832
5865012;5785642;276;19349;166;143;28482;45;22921
5865013;5785642;279;19549;173;145;28681;47;22638
5865014;5785642;-1;-1;-1;-1;-1;42;22214
5865015;5785642;-1;-1;-1;-1;-1;47;21831
5865016;5785642;-1;-1;-1;-1;-1;45;20718
5865017;5785642;226;15835;157;143;23911;43;20903
5865018;5785642;230;16111;168;147;24188;40;20351
5865019;5785642;234;16364;170;150;24440;44;20634
5865020;5785642;-1;-1;-1;-1;-1;50;22756
5865021;5785642;207;14504;134;114;21891;41;17652
5865022;5785642;204;14247;133;110;21629;39;17438
5865023;5785642;198;13858;123;102;21061;36;17026
5865024;5785642;201;14036;118;100;20903;36;16788
5865025;5785642;208;14558;113;95;20570;36;16463
5865026;5785642;211;14739;113;98;20751;38;16835
5865027;5785642;202;14120;113;94;20211;37;16070
5865028;5785642;181;12671;121;92;16551;33;12865
5865029;5785642;180;12633;111;99;19630;31;12869
5865030;5785642;177;12400;110;98;19812;33;14571
5865031;5785642;178;12429;115;82;16381;32;12864
5865032;5785642;179;12543;116;84;16536;32;12872
5865033;5785642;173;12116;104;79;17700;33;12473
5865034;5785642;170;11926;109;82;17918;30;12163
5865035;5785642;172;12025;109;83;17570;33;12485
5865036;5785642;-1;-1;-1;-1;-1;37;16793
5865037;5785642;222;15571;124;102;18178;33;15902
5865038;5785642;219;15353;124;98;17951;32;15542
5865039;5785642;221;15484;124;100;18082;35;15855
5865040;5785642;225;15732;119;98;18400;35;15584
5865041;5785642;222;15514;119;95;18181;34;15864
5865042;5785642;225;15744;119;98;18395;34;16178
5865043;5785642;240;16808;126;102;19399;35;16549
5865044;5785642;242;16935;131;104;19526;38;17075
5865045;5785642;254;17785;148;126;22541;36;17038
5865046;5785642;247;17286;148;119;22042;39;17533
5865047;5785642;243;17004;139;115;21760;38;17250
5865048;5785642;245;17152;148;119;22038;39;17511
5865049;5785642;249;17450;148;123;22337;41;17896
5865050;5785642;255;17840;150;128;22727;41;18130
5865051;5785642;294;20579;148;122;23143;42;22202
5865052;5785642;294;20559;148;122;23123;42;21914
5865053;5785642;286;19989;138;114;22552;41;21614
5865054;5785642;287;20074;139;115;22638;41;21671
5865055;5785642;281;19685;136;109;22248;40;21286
5865056;5785642;288;20149;136;113;22679;40;21328
5865057;5785642;293;20538;147;121;23686;43;22941
5865058;5785642;288;20189;145;127;27590;42;22345
5865059;5785642;287;20055;148;126;24017;43;19977
5865060;5785642;281;19639;148;130;24271;44;19855
5865061;5785642;268;18734;161;142;25170;41;18929
5865062;5785642;273;19112;147;129;24853;41;19090
5865063;5785642;277;19408;145;128;29699;43;21273
5865064;5785642;281;19644;153;133;29653;44;21795
5865065;5785642;283;19829;153;131;29533;46;21724
5865066;5785642;289;20207;153;131;31062;46;20951
5865067;5785642;292;20414;153;130;31032;49;21201
5865068;5785642;291;20362;148;128;30891;45;20707
5865069;5785642;296;20704;148;128;30845;49;23325
5865070;5785642;297;20782;148;131;32356;47;23585
5865071;5785642;300;21008;147;128;32115;49;24024
5865072;5785642;304;21297;148;129;32039;50;24530
5865073;5785642;310;21675;153;132;32250;49;24689
5865074;5785642;314;21961;153;133;31993;50;24828
5865075;5785642;315;22084;153;135;31563;55;25854
5865076;5785642;318;22226;157;140;32233;54;25785
5865077;5785642;331;23186;164;142;37010;53;23681
5865078;5785642;330;23069;161;140;36893;51;23254
5865079;5785642;326;22834;156;137;36659;52;23236
5865080;5785642;-1;-1;-1;-1;-1;52;24700
5865081;5785642;344;24082;167;142;35792;51;24497
5865082;5785642;339;23755;164;137;35466;53;24251
5865083;5785642;340;23769;164;138;35479;53;23968
5865084;5785642;340;23794;152;124;34515;50;31473
5865085;5785642;339;23703;150;126;34646;49;31264
5865086;5785642;356;24950;166;137;36043;49;31419
5865087;5785642;354;24787;160;136;36753;58;32051
5865088;5785642;358;25089;164;139;36144;53;32293
5865089;5785642;358;25074;164;142;37174;53;32316
5865090;5785642;359;25135;167;143;37235;53;32661
5865091;5785642;371;25984;173;157;41799;54;33134
5865092;5785642;374;26200;176;158;51992;56;33488
5865093;5785642;380;26622;181;165;52507;60;33805
5865094;5785642;400;28035;186;167;39973;65;36275
5865095;5785642;397;27776;186;166;39905;66;36382
5865096;5785642;401;28058;186;167;39953;60;36054
5865097;5785642;-1;-1;-1;-1;-1;59;35885
5865098;5785642;421;29462;197;173;40414;62;35155
5865099;5785642;407;28492;197;174;41090;62;35155
5865100;5785642;411;28752;205;190;55982;62;35155
5865101;5785642;444;31073;209;185;40716;62;35544
5865102;5785642;444;31110;209;186;40753;62;35656
5866818;5785642;484;33914;209;188;53326;72;44879
5866819;5785642;488;34135;209;186;53154;71;44894
5866820;5785642;493;34514;209;186;53155;68;44521
5866821;5785642;530;37129;209;188;52716;68;44422
5866822;5785642;535;37435;214;192;53022;67;44659
5866823;5785642;536;37492;214;193;53079;69;44817
5866824;5785642;538;37689;214;196;53276;72;45212
5866825;5785642;-1;-1;-1;-1;-1;71;40368
5866826;5785642;480;33585;214;169;47605;69;40200
5866827;5785642;475;33281;210;165;47301;68;39805
5866828;5785642;466;32634;214;171;47293;68;39734
5866829;5785642;463;32422;214;173;47383;71;39750
5866830;5785642;458;32049;219;179;47804;66;39456
5866831;5785642;465;32536;224;186;48291;65;38245
5866832;5785642;470;32917;224;191;48671;65;38494
5866833;5785642;472;33066;228;193;48821;65;38606
5866834;5785642;451;31595;224;188;47492;65;38606
5866835;5785642;450;31486;224;187;47383;64;38044
5866836;5785642;-1;-1;-1;-1;-1;65;38148
5866837;5785642;-1;-1;-1;-1;-1;65;38390
5866838;5785642;-1;-1;-1;-1;-1;65;38371
5866839;5785642;-1;-1;-1;-1;-1;73;39718
5866840;5785642;461;32270;254;222;48393;70;39499
5866841;5785642;464;32486;257;225;48608;71;40128
5866842;5785642;454;31807;242;215;47930;69;39881
5866843;5785642;454;31750;242;214;47872;71;40270
5866844;5785642;461;32279;254;222;48401;71;40567
5866845;5785642;460;32205;251;221;48327;72;40690
5866846;5785642;-1;-1;-1;-1;-1;71;40751
5866847;5785642;339;23708;220;194;38512;55;32739
5866848;5785642;335;23436;222;197;38689;58;33049
5866849;5785642;334;23386;220;203;39086;60;33542
5866850;5785642;328;22938;212;182;35962;60;30504
5866851;5785642;323;22612;203;187;36184;57;30156
5866852;5785642;318;22267;200;182;35838;56;29791
5866853;5785642;315;22069;200;179;35640;57;29589
5866854;5785642;311;21794;198;175;35365;55;29221
5866855;5785642;306;21443;196;170;35015;54;28869
5866856;5785642;303;21205;194;168;34851;55;28678
5866857;5785642;308;21530;194;167;34802;55;28587
5866858;5785642;-1;-1;-1;-1;-1;53;27779
5866859;5785642;282;19709;191;156;33344;52;28156
5866860;5785642;280;19633;185;153;33268;51;27978
5866861;5785642;297;20800;194;168;49295;51;27284
5866862;5785642;300;20968;194;171;49464;50;26757
5866863;5785642;289;20255;195;172;46560;51;26606
5866864;5785642;264;18476;191;161;31617;49;26477
